Farmer_ID,State,Land_Size,Income_Level,Crop,Irrigation,Soil_Type,Farmer_Type,Loan_Status,Weather_Risk,Farm_Experience,Recommended_Scheme
26590,Bihar,Small,High,Cotton,No,Black,Medium,Yes,Medium,High,PMFBY
26591,UP,Medium,Medium,Cotton,No,Sandy,Small,Yes,Low,Medium,PMFBY
26592,MP,Medium,Medium,Maize,No,Clay,Medium,No,Low,Low,PMFBY
26593,Bihar,Medium,High,Soybean,Yes,Sandy,Marginal,No,Low,Medium,Soil Health Card
26594,Punjab,Medium,Medium,Soybean,Yes,Sandy,Large,No,High,Low,Soil Health Card
26595,Bihar,Large,Medium,Maize,No,Black,Small,No,Medium,Medium,PMFBY
26596,MH,Small,Medium,Soybean,Yes,Loamy,Small,Yes,Low,Medium,KCC
26597,Punjab,Large,Medium,Wheat,Yes,Loamy,Small,Yes,Medium,Medium,KCC
26598,Bihar,Small,Low,Maize,Yes,Black,Small,No,Medium,High,Farmer Training
26599,UP,Small,Medium,Maize,Yes,Black,Marginal,No,Medium,Medium,Irrigation Subsidy
26600,MH,Medium,Medium,Rice,Yes,Sandy,Marginal,No,High,High,Soil Health Card
26601,UP,Small,Low,Maize,No,Clay,Large,No,Medium,Medium,PM-Kisan
26602,MP,Large,Medium,Soybean,No,Loamy,Large,Yes,High,Medium,PMFBY
26603,UP,Large,Low,Cotton,No,Sandy,Marginal,Yes,Low,Low,PMFBY
26604,UP,Large,High,Rice,Yes,Clay,Large,Yes,Low,Medium,KCC
26605,UP,Medium,Low,Wheat,Yes,Clay,Medium,Yes,Medium,Low,KCC
26606,Bihar,Medium,Low,Rice,No,Clay,Marginal,No,Medium,Low,PMFBY
26607,UP,Medium,Medium,Soybean,No,Black,Medium,No,High,Medium,PMFBY
26608,MP,Small,Low,Wheat,Yes,Sandy,Medium,No,High,High,PM-Kisan
26609,Bihar,Medium,High,Wheat,Yes,Clay,Small,No,Medium,Medium,Irrigation Subsidy
26610,UP,Small,High,Rice,Yes,Loamy,Marginal,No,Medium,Medium,Soil Health Card
26611,Bihar,Medium,Medium,Wheat,No,Black,Small,No,Low,High,PMFBY
26612,Bihar,Large,Medium,Wheat,Yes,Sandy,Small,No,High,Medium,Soil Health Card
26613,Punjab,Small,Low,Soybean,Yes,Loamy,Large,Yes,Low,Medium,PM-Kisan
26614,UP,Large,Medium,Maize,No,Black,Marginal,Yes,High,High,PMFBY
26615,UP,Small,High,Cotton,No,Loamy,Marginal,Yes,High,Low,Crop Insurance
26616,UP,Medium,High,Rice,No,Clay,Small,Yes,Low,High,PMFBY
26617,UP,Medium,High,Maize,No,Black,Marginal,Yes,High,Medium,PMFBY
26618,Punjab,Medium,Low,Wheat,Yes,Loamy,Marginal,Yes,Low,Low,KCC
26619,Bihar,Large,Low,Maize,No,Clay,Large,Yes,Medium,Low,Crop Insurance
26620,MH,Large,High,Wheat,Yes,Black,Large,No,Medium,Medium,Irrigation Subsidy
26621,Punjab,Small,Low,Wheat,Yes,Sandy,Marginal,No,High,Medium,PM-Kisan
26622,Punjab,Large,High,Rice,Yes,Sandy,Marginal,No,High,High,Soil Health Card
26623,MH,Small,Low,Soybean,No,Loamy,Small,Yes,Low,Low,PM-Kisan
26624,Bihar,Small,Medium,Wheat,No,Loamy,Small,No,Low,Medium,Farm Mechanization
26625,MP,Large,Medium,Soybean,No,Sandy,Marginal,Yes,Medium,Low,PMFBY
26626,MH,Small,Low,Rice,Yes,Black,Large,Yes,Low,Medium,PM-Kisan
26627,MP,Large,High,Wheat,Yes,Black,Small,Yes,Low,Medium,KCC
26628,UP,Large,High,Rice,No,Black,Small,Yes,Medium,Low,PMFBY
26629,MH,Small,High,Soybean,Yes,Sandy,Medium,No,High,Medium,Soil Health Card
26630,Bihar,Small,Low,Cotton,No,Sandy,Small,No,High,Medium,PM-Kisan
26631,MP,Medium,High,Maize,No,Clay,Small,No,High,High,PMFBY
26632,MH,Small,High,Wheat,Yes,Black,Small,Yes,Medium,Medium,Subsidy Scheme
26633,MH,Medium,Low,Cotton,Yes,Black,Large,No,High,High,Farm Mechanization
26634,Bihar,Medium,Medium,Wheat,Yes,Clay,Large,Yes,Low,High,KCC
26635,MH,Small,Medium,Wheat,No,Loamy,Small,Yes,Low,Low,PMFBY
26636,UP,Medium,Medium,Maize,No,Loamy,Medium,Yes,High,Medium,PMFBY
26637,MP,Small,Medium,Cotton,No,Clay,Medium,Yes,High,High,PMFBY
26638,MP,Medium,High,Wheat,No,Clay,Large,No,Medium,Low,PMFBY
26639,Punjab,Medium,Low,Rice,Yes,Loamy,Small,Yes,Medium,High,KCC
26640,Punjab,Medium,Medium,Rice,No,Clay,Large,Yes,Medium,Low,PMFBY
26641,MP,Small,Medium,Wheat,No,Loamy,Large,No,Low,High,PMFBY
26642,UP,Large,Medium,Maize,Yes,Loamy,Large,Yes,High,Low,KCC
26643,Punjab,Small,High,Cotton,Yes,Loamy,Marginal,Yes,Low,Medium,KCC
26644,MH,Small,High,Wheat,Yes,Loamy,Marginal,No,Low,Low,KCC
26645,MH,Small,Low,Maize,Yes,Black,Large,Yes,Low,Low,Subsidy Scheme
26646,MP,Small,High,Maize,No,Sandy,Medium,No,High,Medium,PMFBY
26647,MH,Small,Medium,Wheat,No,Sandy,Small,No,Low,Low,PMFBY
26648,Bihar,Small,High,Wheat,Yes,Sandy,Medium,No,Medium,High,Soil Health Card
26649,MH,Large,Low,Wheat,No,Black,Large,Yes,Medium,High,Crop Insurance
26650,Punjab,Large,High,Soybean,No,Loamy,Small,Yes,Medium,Low,Crop Insurance
26651,MH,Large,High,Rice,No,Sandy,Large,No,Low,High,PMFBY
26652,MP,Large,High,Rice,No,Loamy,Marginal,Yes,Medium,Low,Crop Insurance
26653,UP,Small,High,Wheat,No,Loamy,Large,Yes,Medium,Medium,PMFBY
26654,MP,Large,High,Wheat,Yes,Black,Marginal,No,High,High,Farm Mechanization
26655,UP,Medium,Low,Rice,Yes,Sandy,Marginal,Yes,High,Medium,KCC
26656,MP,Large,High,Rice,No,Black,Medium,No,Low,Low,Crop Insurance
26657,Punjab,Medium,High,Wheat,Yes,Loamy,Marginal,No,Medium,Low,Organic Farming
26658,MP,Large,High,Rice,No,Clay,Small,Yes,Low,Low,PMFBY
26659,MP,Medium,Low,Wheat,Yes,Sandy,Marginal,No,Low,High,Soil Health Card
26660,Punjab,Small,Low,Maize,Yes,Sandy,Large,No,Medium,High,PM-Kisan
26661,MH,Medium,High,Cotton,No,Clay,Large,No,Low,Medium,Crop Insurance
26662,MH,Large,Low,Wheat,Yes,Loamy,Large,Yes,Medium,Medium,KCC
26663,Bihar,Small,High,Maize,No,Black,Marginal,No,Medium,Low,PMFBY
26664,MP,Medium,Medium,Wheat,No,Loamy,Marginal,No,High,Low,PMFBY
26665,MP,Large,High,Wheat,Yes,Clay,Large,No,High,High,Farm Mechanization
26666,UP,Medium,Low,Maize,Yes,Black,Marginal,Yes,Low,Low,Subsidy Scheme
26667,Punjab,Small,Low,Wheat,No,Black,Small,Yes,Medium,High,PM-Kisan
26668,MH,Large,Low,Cotton,Yes,Clay,Small,No,Medium,Medium,Subsidy Scheme
26669,MH,Medium,Medium,Maize,Yes,Sandy,Medium,Yes,Low,Medium,KCC
26670,MH,Medium,Medium,Wheat,Yes,Clay,Small,No,Medium,Medium,Irrigation Subsidy
26671,UP,Large,High,Rice,No,Clay,Large,No,Low,Medium,PMFBY
26672,MH,Large,High,Cotton,Yes,Black,Small,Yes,Low,High,Subsidy Scheme
26673,Bihar,Small,Medium,Soybean,No,Sandy,Large,No,High,Medium,PMFBY
26674,Bihar,Large,Medium,Soybean,Yes,Black,Medium,No,Low,Low,Farm Mechanization
26675,Bihar,Medium,High,Cotton,Yes,Loamy,Large,Yes,Medium,Low,KCC
26676,Bihar,Small,High,Cotton,Yes,Sandy,Small,Yes,Low,High,KCC
26677,UP,Medium,Low,Soybean,No,Clay,Medium,Yes,High,Low,Crop Insurance
26678,Bihar,Small,Low,Wheat,Yes,Clay,Marginal,Yes,Low,Medium,PM-Kisan
26679,Punjab,Large,High,Wheat,No,Sandy,Large,Yes,Medium,High,PMFBY
26680,Bihar,Large,High,Wheat,No,Loamy,Large,Yes,Medium,High,PMFBY
26681,MH,Large,High,Wheat,Yes,Sandy,Medium,No,High,Low,Soil Health Card
26682,Bihar,Small,Low,Wheat,Yes,Loamy,Marginal,Yes,Medium,Low,Subsidy Scheme
26683,UP,Medium,Low,Soybean,No,Clay,Large,Yes,Low,Medium,PMFBY
26684,Bihar,Small,Medium,Wheat,No,Sandy,Marginal,Yes,High,High,PMFBY
26685,MH,Large,Medium,Wheat,Yes,Loamy,Medium,No,Low,High,KCC
26686,UP,Small,Medium,Maize,Yes,Loamy,Medium,Yes,High,Medium,KCC
26687,MH,Large,Low,Soybean,Yes,Clay,Marginal,No,Low,Medium,Subsidy Scheme
26688,Bihar,Medium,Low,Maize,No,Clay,Marginal,Yes,High,High,PMFBY
26689,MP,Large,High,Rice,Yes,Clay,Marginal,No,Medium,High,KCC
26690,Punjab,Small,High,Cotton,No,Sandy,Medium,No,High,Low,PMFBY
26691,Punjab,Large,Low,Wheat,No,Sandy,Small,No,Medium,High,PMFBY
26692,UP,Small,Medium,Soybean,Yes,Clay,Marginal,No,High,Low,Crop Insurance
26693,MP,Small,Medium,Maize,Yes,Loamy,Medium,Yes,High,High,KCC
26694,Bihar,Small,Medium,Soybean,No,Clay,Small,No,Medium,Medium,PMFBY
26695,MH,Large,Low,Rice,No,Black,Large,Yes,Medium,Low,PMFBY
26696,Bihar,Medium,Low,Soybean,Yes,Loamy,Medium,Yes,High,Medium,KCC
26697,MH,Large,High,Wheat,No,Clay,Medium,No,Low,Low,Crop Insurance
26698,MP,Medium,Medium,Maize,No,Sandy,Medium,Yes,Medium,Medium,Crop Insurance
26699,MH,Small,Low,Wheat,Yes,Loamy,Large,Yes,Low,Low,PM-Kisan
26700,Bihar,Medium,High,Soybean,Yes,Sandy,Large,No,High,High,Organic Farming
26701,Punjab,Large,Low,Maize,Yes,Loamy,Medium,Yes,Medium,Medium,Subsidy Scheme
26702,MH,Small,High,Cotton,Yes,Loamy,Marginal,Yes,High,High,KCC
26703,Bihar,Small,Medium,Soybean,No,Loamy,Marginal,No,High,High,PMFBY
26704,Bihar,Small,Medium,Soybean,No,Black,Large,No,Medium,High,PMFBY
26705,UP,Medium,Low,Wheat,No,Loamy,Marginal,No,Medium,Low,Crop Insurance
26706,Bihar,Small,Low,Wheat,No,Clay,Medium,No,Low,Medium,PM-Kisan
26707,MP,Medium,High,Soybean,No,Loamy,Large,Yes,Low,Medium,PM-Kisan
26708,MP,Medium,High,Maize,No,Clay,Small,No,High,Low,PMFBY
26709,MH,Large,Medium,Cotton,Yes,Loamy,Marginal,Yes,Medium,Medium,Organic Farming
26710,UP,Medium,Medium,Rice,No,Black,Large,No,High,Medium,PMFBY
26711,Punjab,Medium,Low,Soybean,No,Black,Marginal,No,Medium,High,PMFBY
26712,Punjab,Large,High,Soybean,No,Black,Marginal,Yes,High,Medium,PMFBY
26713,Punjab,Large,High,Cotton,Yes,Clay,Small,No,Medium,Medium,Organic Farming
26714,Punjab,Medium,High,Rice,Yes,Black,Large,Yes,Medium,High,Crop Insurance
26715,MH,Medium,Low,Cotton,Yes,Clay,Large,No,Low,Low,Farm Mechanization
26716,UP,Small,High,Wheat,Yes,Black,Medium,Yes,Low,Low,KCC
26717,UP,Medium,Low,Soybean,No,Sandy,Marginal,Yes,High,Low,Subsidy Scheme
26718,MP,Large,High,Cotton,No,Loamy,Small,No,Medium,Medium,PMFBY
26719,Bihar,Medium,Low,Wheat,Yes,Black,Small,Yes,High,Medium,KCC
26720,MP,Large,High,Rice,No,Black,Large,No,High,Low,PMFBY
26721,MH,Small,Medium,Wheat,Yes,Black,Medium,No,Medium,Medium,Farm Mechanization
26722,Punjab,Large,High,Soybean,No,Clay,Small,No,High,Medium,Crop Insurance
26723,MH,Small,Low,Soybean,No,Clay,Large,Yes,Low,Medium,PM-Kisan
26724,UP,Medium,Low,Wheat,Yes,Black,Medium,No,High,Medium,Soil Health Card
26725,Bihar,Medium,Medium,Wheat,No,Clay,Small,Yes,Medium,High,PMFBY
26726,Bihar,Small,Low,Cotton,No,Black,Large,No,Medium,Medium,Subsidy Scheme
26727,MP,Small,High,Wheat,No,Clay,Medium,Yes,Low,Medium,PMFBY
26728,UP,Large,Medium,Rice,Yes,Black,Marginal,Yes,Low,Medium,KCC
26729,MP,Small,Medium,Rice,Yes,Sandy,Large,No,Medium,High,Soil Health Card
26730,MP,Large,Medium,Soybean,No,Loamy,Small,No,Medium,High,Crop Insurance
26731,Punjab,Medium,Low,Cotton,No,Sandy,Marginal,No,Medium,Medium,PMFBY
26732,UP,Large,Low,Maize,Yes,Clay,Marginal,No,High,Low,PMFBY
26733,MP,Small,High,Cotton,No,Sandy,Marginal,Yes,High,Medium,PMFBY
26734,MP,Small,Low,Rice,No,Black,Medium,No,Low,Low,PM-Kisan
26735,MP,Small,Low,Cotton,No,Loamy,Medium,Yes,Medium,High,PM-Kisan
26736,UP,Medium,Medium,Rice,No,Clay,Small,Yes,Medium,Low,PMFBY
26737,Bihar,Medium,Medium,Rice,Yes,Black,Medium,No,Medium,Low,Farm Mechanization
26738,UP,Small,High,Maize,No,Sandy,Small,Yes,Medium,Medium,PMFBY
26739,Punjab,Small,Low,Rice,No,Clay,Large,No,Low,Medium,PM-Kisan
26740,UP,Large,Medium,Soybean,Yes,Loamy,Small,Yes,Medium,High,PMFBY
26741,MH,Small,Medium,Rice,Yes,Loamy,Medium,No,Low,Medium,Soil Health Card
26742,Bihar,Medium,High,Rice,Yes,Black,Small,Yes,Low,High,Subsidy Scheme
26743,MP,Medium,Low,Rice,Yes,Black,Small,Yes,Medium,Medium,KCC
26744,Punjab,Medium,Medium,Rice,Yes,Sandy,Small,Yes,Low,Low,KCC
26745,Punjab,Medium,High,Rice,No,Sandy,Small,Yes,Medium,High,PM-Kisan
26746,MP,Medium,Low,Wheat,Yes,Loamy,Medium,Yes,High,Low,KCC
26747,MP,Large,Medium,Cotton,No,Sandy,Large,No,High,Medium,Soil Health Card
26748,Bihar,Medium,Medium,Cotton,No,Clay,Large,Yes,High,Medium,PMFBY
26749,UP,Medium,Low,Cotton,No,Black,Marginal,No,Medium,High,PMFBY
26750,MH,Medium,Low,Cotton,No,Clay,Marginal,No,Medium,High,PMFBY
26751,MH,Large,High,Cotton,Yes,Clay,Medium,No,Medium,Low,Irrigation Subsidy
26752,MP,Large,High,Soybean,Yes,Sandy,Small,Yes,High,Medium,KCC
26753,MP,Medium,High,Wheat,No,Sandy,Marginal,Yes,High,High,PMFBY
26754,UP,Large,Medium,Rice,No,Black,Medium,No,Low,Medium,PMFBY
26755,MP,Small,Low,Wheat,No,Clay,Large,No,Medium,Medium,PM-Kisan
26756,Punjab,Medium,High,Wheat,Yes,Sandy,Marginal,Yes,Medium,Medium,KCC
26757,Bihar,Small,High,Soybean,No,Black,Marginal,No,Medium,Low,PMFBY
26758,Punjab,Small,High,Cotton,No,Clay,Medium,No,Low,Low,Irrigation Subsidy
26759,Punjab,Large,Low,Soybean,No,Sandy,Medium,No,Low,Low,PMFBY
26760,Bihar,Small,Low,Rice,No,Loamy,Marginal,No,High,Medium,PM-Kisan
26761,Punjab,Large,Low,Rice,Yes,Clay,Medium,Yes,Medium,Low,Subsidy Scheme
26762,MH,Small,Medium,Wheat,No,Black,Marginal,No,Low,Low,PMFBY
26763,UP,Large,High,Cotton,No,Sandy,Marginal,No,High,Medium,PMFBY
26764,Bihar,Small,High,Rice,No,Sandy,Small,Yes,Low,Medium,Crop Insurance
26765,Bihar,Medium,High,Rice,No,Sandy,Marginal,No,Medium,Low,Crop Insurance
26766,MH,Large,High,Maize,Yes,Black,Small,Yes,Low,Medium,KCC
26767,UP,Large,High,Rice,Yes,Sandy,Marginal,No,Low,High,Soil Health Card
26768,Bihar,Medium,Low,Wheat,No,Loamy,Marginal,Yes,Medium,Low,PMFBY
26769,MH,Small,Medium,Wheat,Yes,Clay,Marginal,No,High,High,Crop Insurance
26770,UP,Medium,Low,Maize,Yes,Loamy,Medium,Yes,Low,Medium,KCC
26771,Punjab,Small,Low,Cotton,No,Black,Marginal,Yes,Medium,Medium,PM-Kisan
26772,MP,Large,Medium,Rice,Yes,Sandy,Small,Yes,High,High,Soil Health Card
26773,UP,Medium,Medium,Maize,Yes,Sandy,Large,No,Medium,High,Soil Health Card
26774,MP,Medium,Low,Maize,No,Sandy,Medium,No,Low,Low,PMFBY
26775,MH,Medium,Medium,Rice,No,Black,Marginal,No,Low,High,PMFBY
26776,MH,Medium,Medium,Soybean,Yes,Black,Small,No,High,Medium,PMFBY
26777,Punjab,Large,Low,Rice,No,Clay,Large,Yes,Medium,Medium,Subsidy Scheme
26778,MH,Medium,Low,Wheat,No,Loamy,Large,Yes,High,Medium,PMFBY
26779,MP,Medium,Medium,Cotton,No,Loamy,Medium,Yes,High,High,Crop Insurance
26780,UP,Medium,Low,Rice,No,Sandy,Medium,No,High,Low,Crop Insurance
26781,Bihar,Small,Medium,Maize,No,Sandy,Medium,No,Medium,High,Crop Insurance
26782,Bihar,Large,Medium,Wheat,No,Sandy,Small,No,High,Medium,Farmer Training
26783,UP,Medium,High,Soybean,No,Black,Medium,Yes,Medium,High,PMFBY
26784,MP,Large,High,Maize,Yes,Loamy,Marginal,Yes,Low,Medium,KCC
26785,UP,Small,High,Soybean,Yes,Black,Marginal,Yes,Low,Medium,KCC
26786,Punjab,Small,Low,Cotton,Yes,Black,Marginal,No,High,High,Subsidy Scheme
26787,MP,Medium,Medium,Maize,No,Clay,Medium,Yes,Medium,Medium,Crop Insurance
26788,UP,Small,Medium,Maize,Yes,Black,Marginal,Yes,High,Low,KCC
26789,UP,Small,Medium,Wheat,No,Black,Marginal,No,High,High,Crop Insurance
26790,UP,Large,High,Wheat,Yes,Loamy,Small,No,Low,Medium,Soil Health Card
26791,MP,Large,Medium,Rice,Yes,Sandy,Small,Yes,Medium,High,KCC
26792,UP,Small,Low,Cotton,No,Loamy,Large,Yes,Medium,Medium,PM-Kisan
26793,Bihar,Medium,Low,Soybean,No,Black,Medium,No,High,High,Crop Insurance
26794,MP,Large,Medium,Rice,No,Sandy,Marginal,Yes,Medium,High,PMFBY
26795,Punjab,Small,Low,Wheat,Yes,Clay,Marginal,Yes,Low,Low,Subsidy Scheme
26796,UP,Small,High,Rice,No,Sandy,Small,No,Medium,Medium,Crop Insurance
26797,MH,Small,Low,Cotton,No,Clay,Marginal,Yes,Medium,High,PM-Kisan
26798,UP,Large,Medium,Rice,Yes,Sandy,Medium,Yes,Medium,High,Subsidy Scheme
26799,MP,Medium,Medium,Rice,No,Sandy,Small,No,Medium,Low,PMFBY
26800,MP,Small,Medium,Maize,Yes,Sandy,Small,Yes,Medium,Low,KCC
26801,Bihar,Small,Medium,Cotton,No,Loamy,Marginal,Yes,High,High,PMFBY
26802,MP,Large,Low,Rice,No,Clay,Small,No,Low,High,PMFBY
26803,MP,Large,Low,Wheat,No,Black,Small,No,Medium,Low,PMFBY
26804,MH,Small,Medium,Soybean,No,Clay,Small,Yes,Medium,Medium,Farm Mechanization
26805,Punjab,Medium,Low,Rice,Yes,Sandy,Marginal,No,High,Low,Organic Farming
26806,Punjab,Large,High,Rice,No,Loamy,Large,No,High,Low,PMFBY
26807,Bihar,Large,High,Cotton,No,Loamy,Small,No,High,Medium,Crop Insurance
26808,Punjab,Large,Medium,Wheat,Yes,Loamy,Small,No,Low,High,Organic Farming
26809,MH,Small,High,Wheat,No,Black,Small,No,Medium,Medium,PMFBY
26810,Punjab,Medium,Low,Cotton,No,Clay,Small,Yes,Medium,Low,PMFBY
26811,Punjab,Medium,Medium,Cotton,No,Sandy,Marginal,No,Low,Medium,PMFBY
26812,MH,Small,Medium,Rice,No,Sandy,Medium,No,Low,High,PMFBY
26813,MP,Large,Low,Soybean,Yes,Loamy,Medium,No,High,High,Soil Health Card
26814,Punjab,Large,Medium,Maize,Yes,Loamy,Small,No,Low,Medium,Soil Health Card
26815,Punjab,Large,Medium,Wheat,No,Loamy,Small,No,High,Low,PMFBY
26816,Bihar,Medium,High,Soybean,No,Loamy,Marginal,No,Low,Low,PMFBY
26817,MP,Large,High,Maize,No,Sandy,Small,No,High,High,PMFBY
26818,Punjab,Medium,High,Soybean,Yes,Loamy,Large,Yes,Low,Medium,KCC
26819,MP,Small,High,Maize,No,Loamy,Medium,No,Medium,High,PMFBY
26820,UP,Medium,Medium,Cotton,No,Black,Medium,Yes,High,High,PMFBY
26821,UP,Small,Medium,Maize,No,Sandy,Medium,Yes,Medium,Medium,Crop Insurance
26822,Bihar,Medium,Medium,Rice,Yes,Black,Small,Yes,Low,High,KCC
26823,UP,Large,High,Soybean,No,Black,Large,Yes,Medium,High,PMFBY
26824,Punjab,Large,Low,Soybean,Yes,Clay,Medium,Yes,High,Medium,KCC
26825,Punjab,Medium,Low,Cotton,Yes,Clay,Small,Yes,High,Medium,KCC
26826,MH,Small,High,Cotton,Yes,Loamy,Medium,Yes,Low,High,KCC
26827,UP,Small,Medium,Maize,No,Clay,Small,Yes,High,Medium,PMFBY
26828,Punjab,Small,Low,Maize,Yes,Loamy,Small,Yes,Medium,High,PM-Kisan
26829,MP,Large,High,Soybean,Yes,Clay,Small,Yes,High,Medium,KCC
26830,MP,Medium,Low,Wheat,Yes,Sandy,Medium,No,High,Low,Soil Health Card
26831,Punjab,Medium,Low,Soybean,No,Sandy,Marginal,No,High,Medium,Farmer Training
26832,Punjab,Medium,Low,Maize,Yes,Black,Marginal,Yes,High,Medium,KCC
26833,MP,Medium,Low,Rice,No,Loamy,Large,No,Low,Low,PMFBY
26834,Punjab,Small,Low,Cotton,Yes,Loamy,Marginal,No,Low,Medium,PM-Kisan
26835,Bihar,Medium,High,Maize,Yes,Loamy,Small,Yes,Low,Low,KCC
26836,MP,Small,Low,Maize,No,Black,Large,Yes,High,Low,PM-Kisan
26837,MP,Medium,Medium,Cotton,Yes,Sandy,Medium,Yes,High,High,KCC
26838,UP,Large,Medium,Wheat,No,Loamy,Medium,Yes,High,Medium,Crop Insurance
26839,Punjab,Large,High,Rice,No,Loamy,Marginal,No,High,Medium,PMFBY
26840,MH,Small,High,Soybean,No,Sandy,Medium,Yes,High,Low,PMFBY
26841,MH,Medium,Medium,Maize,No,Sandy,Marginal,No,Low,Low,PMFBY
26842,UP,Small,High,Cotton,No,Clay,Large,Yes,Medium,Low,PMFBY
26843,MH,Large,Low,Rice,No,Loamy,Marginal,Yes,High,Medium,PMFBY
26844,UP,Small,Medium,Maize,No,Sandy,Large,Yes,High,Low,PMFBY
26845,UP,Large,Low,Wheat,No,Sandy,Small,Yes,Low,Low,PMFBY
26846,MP,Large,Medium,Soybean,Yes,Sandy,Marginal,No,Low,Low,Soil Health Card
26847,Bihar,Large,Medium,Soybean,No,Sandy,Large,No,Low,Medium,PMFBY
26848,MH,Small,High,Maize,Yes,Clay,Small,Yes,Low,Low,KCC
26849,MH,Large,Medium,Soybean,Yes,Loamy,Medium,No,Medium,Low,Soil Health Card
26850,Punjab,Large,Low,Rice,Yes,Sandy,Medium,Yes,Medium,Low,KCC
26851,MH,Medium,High,Maize,Yes,Black,Large,Yes,High,Low,KCC
26852,UP,Small,High,Rice,Yes,Clay,Small,Yes,Low,Low,KCC
26853,Bihar,Medium,Medium,Wheat,Yes,Loamy,Large,No,High,Medium,Soil Health Card
26854,MP,Large,Medium,Maize,No,Sandy,Large,Yes,Low,Medium,Crop Insurance
26855,Punjab,Large,Medium,Soybean,Yes,Loamy,Marginal,Yes,Medium,Low,KCC
26856,Bihar,Large,Low,Rice,Yes,Loamy,Marginal,No,Low,Low,Soil Health Card
26857,Punjab,Large,High,Cotton,No,Loamy,Medium,Yes,Medium,Low,PMFBY
26858,UP,Medium,Low,Maize,Yes,Black,Marginal,No,High,High,PMFBY
26859,Punjab,Large,Medium,Wheat,Yes,Sandy,Marginal,No,High,Medium,Soil Health Card
26860,Punjab,Small,High,Wheat,Yes,Clay,Large,Yes,High,High,KCC
26861,Punjab,Large,High,Cotton,No,Black,Small,No,High,High,PMFBY
26862,MP,Medium,Low,Rice,No,Sandy,Medium,No,Low,Medium,Crop Insurance
26863,MH,Large,High,Soybean,Yes,Loamy,Small,Yes,Medium,Medium,Farmer Training
26864,UP,Medium,Medium,Rice,Yes,Black,Large,No,Low,High,Irrigation Subsidy
26865,Punjab,Large,Low,Cotton,Yes,Clay,Medium,No,Low,Low,Farm Mechanization
26866,Bihar,Medium,High,Rice,No,Black,Medium,No,High,High,Crop Insurance
26867,UP,Large,High,Cotton,Yes,Black,Marginal,Yes,Medium,Medium,KCC
26868,Bihar,Large,Low,Wheat,No,Black,Medium,Yes,Medium,Medium,PMFBY
26869,UP,Large,Medium,Maize,No,Sandy,Small,Yes,Low,High,PMFBY
26870,MP,Small,Medium,Maize,No,Black,Large,No,High,Medium,PMFBY
26871,Punjab,Small,High,Cotton,No,Loamy,Large,Yes,Medium,High,PMFBY
26872,UP,Large,High,Soybean,Yes,Black,Marginal,Yes,Low,Low,KCC
26873,Punjab,Large,Low,Soybean,Yes,Sandy,Large,Yes,High,Low,KCC
26874,Bihar,Small,High,Cotton,No,Clay,Small,No,Low,Medium,PMFBY
26875,MP,Small,Low,Maize,No,Loamy,Marginal,No,Low,Low,PM-Kisan
26876,MH,Medium,Low,Maize,Yes,Clay,Small,Yes,Medium,Medium,KCC
26877,MH,Medium,Medium,Soybean,No,Loamy,Marginal,No,Medium,Low,Farm Mechanization
26878,Punjab,Large,Medium,Soybean,Yes,Black,Large,No,Medium,Low,Farm Mechanization
26879,MP,Small,High,Rice,Yes,Black,Small,Yes,High,Medium,KCC
26880,Bihar,Large,Low,Maize,Yes,Clay,Small,No,Medium,Low,Farmer Training
26881,UP,Large,High,Rice,No,Loamy,Medium,No,Low,Low,PMFBY
26882,MH,Large,High,Rice,No,Sandy,Small,Yes,High,High,PMFBY
26883,MP,Medium,Medium,Soybean,No,Sandy,Marginal,No,High,High,Crop Insurance
26884,MH,Small,High,Maize,Yes,Clay,Medium,No,High,High,Farm Mechanization
26885,UP,Small,High,Cotton,Yes,Loamy,Marginal,No,Medium,Medium,Soil Health Card
26886,Bihar,Large,High,Maize,No,Sandy,Marginal,No,Low,Medium,PMFBY
26887,Punjab,Large,Medium,Maize,Yes,Sandy,Medium,Yes,Low,Low,KCC
26888,MH,Large,High,Cotton,No,Loamy,Small,No,Medium,High,Crop Insurance
26889,MH,Medium,Medium,Rice,No,Clay,Medium,No,Medium,Low,PMFBY
26890,UP,Large,Low,Maize,Yes,Sandy,Medium,No,Low,Low,Soil Health Card
26891,Punjab,Small,High,Soybean,Yes,Loamy,Small,Yes,Medium,High,KCC
26892,MP,Medium,High,Rice,No,Sandy,Marginal,Yes,High,Medium,PMFBY
26893,UP,Large,High,Rice,No,Black,Small,No,Medium,Medium,PMFBY
26894,MP,Medium,Low,Maize,No,Sandy,Small,Yes,Medium,Low,PMFBY
26895,Bihar,Small,Low,Rice,Yes,Black,Marginal,Yes,High,High,Subsidy Scheme
26896,MH,Small,High,Maize,Yes,Black,Large,No,Medium,Low,Farm Mechanization
26897,UP,Medium,Medium,Maize,Yes,Sandy,Medium,No,Low,Low,Soil Health Card
26898,MP,Large,Low,Maize,No,Black,Medium,Yes,Medium,Low,PMFBY
26899,UP,Small,High,Soybean,No,Sandy,Marginal,No,Low,Medium,PMFBY
26900,Bihar,Large,Low,Soybean,No,Sandy,Medium,Yes,Low,Low,PMFBY
26901,Punjab,Large,High,Cotton,No,Clay,Medium,Yes,High,High,Crop Insurance
26902,MP,Large,Low,Cotton,No,Clay,Large,Yes,High,Low,PMFBY
